2016-07-05 18:19  45945008   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Getting_to_Know_Canada_FINAL_720p.mp4
2016-01-27 16:10  28135052   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Go_G_I_Joe_FINAL_360p.mp4
2016-07-05 18:19  28079597   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Go_G_I_Joe_FINAL_360p001.mp4
2015-04-16 21:33  35609401   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Going_Old_School_FINAL_720p.mp4
2015-04-16 21:47  35609401   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Going_Old_School_FINAL_720p001.mp4
2016-07-05 18:19  35593975   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Going_Old_School_FINAL_720p002.mp4
2016-07-05 18:20  40840067   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Good_Bad_News_FINAL_720p.mp4
2015-10-29 19:27  44915277   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Good_Sports_are_Drug_Free_FINAL_720p 2.mp4
2015-04-06 23:54  83092027   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Good_Sports_are_Drug_Free_FINAL_720p.mp4
2015-10-29 20:40  56232469   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Good_Sports_are_Drug_Free_FINAL_720p_SPA.mp4
2016-09-19 21:27   8829737   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Goods_And_Services_FINAL_360p_SPA.mp4
2015-01-27 21:42  21217164   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Goods_And_Services_K-2_FINAL_720p.mp4
2016-07-05 18:20  30571310   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Government_Campaigns_FINAL_720p.mp4
2016-09-23 17:38  19187003   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Government_Through_The_Ages_FINAL_360p_SPA.mp4
2016-07-05 18:20  49656632   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Government_Through_The_Ages_FINAL_720p.mp4
2016-02-05 16:57  95453646   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Great_Glades_FINAL_360p_SPA.mp4
2015-04-06 23:54  66969412   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Great_Glades_FINAL_720p.mp4
2016-07-05 18:20  36297385   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Great_Glades_FINAL_720p001.mp4
2015-10-29 21:35  44347258   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Great_Glades_FINAL_720p_SPA.mp4
2015-04-16 16:38  63672990   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Greenland_FINAL_720p.mp4
